city_id,city_name,year,longterm_aridity_index,annual_aridity_index,vegetation_fraction,built_up_fraction,annual_vpd_mean,dominant_climate_code,dominant_climate_name
C005,Synthetic city 5,2009,0.33554821580657457,0.3548660736679806,0.19794243829516883,0.46290665998877917,1.695719043250325,B,Dry
C005,Synthetic city 5,2010,0.33554821580657457,0.43070250000984295,0.19894243829516883,0.46490665998877917,1.7437069818533546,B,Dry
C005,Synthetic city 5,2011,0.33554821580657457,0.30267517078788253,0.19994243829516883,0.46690665998877917,1.8358706965835245,B,Dry
C005,Synthetic city 5,2012,0.33554821580657457,0.30861559299622243,0.20094243829516883,0.4689066599887792,1.7357351472873441,B,Dry
C005,Synthetic city 5,2013,0.33554821580657457,0.27337639753741294,0.20194243829516884,0.4709066599887792,1.8001628104177005,B,Dry
C005,Synthetic city 5,2014,0.33554821580657457,0.30191933219039374,0.20294243829516884,0.4729066599887792,1.8158218316794048,B,Dry
C005,Synthetic city 5,2015,0.33554821580657457,0.31648234500878797,0.20394243829516884,0.4749066599887792,1.7259931717882355,B,Dry
C005,Synthetic city 5,2016,0.33554821580657457,0.4041478738742684,0.20494243829516884,0.4769066599887791,1.8154927897860302,B,Dry
C005,Synthetic city 5,2017,0.33554821580657457,0.3029417137983153,0.20594243829516884,0.4789066599887791,1.7445809826329692,B,Dry
C005,Synthetic city 5,2018,0.33554821580657457,0.37350998658464657,0.20694243829516884,0.48090665998877913,1.7286164839726994,B,Dry
C005,Synthetic city 5,2019,0.33554821580657457,0.3002901850531376,0.20794243829516884,0.48290665998877913,1.7100221089879344,B,Dry
C005,Synthetic city 5,2020,0.33554821580657457,0.3421700284194249,0.20894243829516881,0.48490665998877913,1.7730746599468734,B,Dry
C005,Synthetic city 5,2021,0.33554821580657457,0.3950524328473975,0.20994243829516882,0.48690665998877913,1.7425076017185581,B,Dry
C005,Synthetic city 5,2022,0.33554821580657457,0.2798843269222097,0.21094243829516882,0.48890665998877914,1.756472711630699,B,Dry
C005,Synthetic city 5,2023,0.33554821580657457,0.36188887382535906,0.21194243829516882,0.49090665998877914,1.6919930068183262,B,Dry
C005,Synthetic city 5,2024,0.33554821580657457,0.38011076083673423,0.21294243829516882,0.49290665998877914,1.7824140877415118,B,Dry
C006,Synthetic city 6,2001,0.7601536529910488,0.8406618494061271,0.39239659140250616,0.2798986446762242,1.119221590899867,C,Temperate
C006,Synthetic city 6,2002,0.7601536529910488,0.8225981684354415,0.39339659140250616,0.2818986446762242,1.1265204357751468,C,Temperate
C006,Synthetic city 6,2003,0.7601536529910488,0.6835776605030792,0.39439659140250616,0.2838986446762242,1.118026508826126,C,Temperate
C006,Synthetic city 6,2004,0.7601536529910488,0.7517091925205844,0.39539659140250616,0.2858986446762242,1.1166116203481213,C,Temperate
C006,Synthetic city 6,2005,0.7601536529910488,0.7965800028156524,0.39639659140250616,0.2878986446762242,1.1434870085711373,C,Temperate
C006,Synthetic city 6,2006,0.7601536529910488,0.7872902952505266,0.39739659140250616,0.2898986446762242,1.1751185080784288,C,Temperate
C006,Synthetic city 6,2007,0.7601536529910488,0.7692613071282091,0.39839659140250616,0.29189864467622423,1.194583381260063,C,Temperate
C006,Synthetic city 6,2008,0.7601536529910488,0.7741634125565185,0.39939659140250616,0.29389864467622423,1.1312840119548269,C,Temperate
C006,Synthetic city 6,2009,0.7601536529910488,0.7156914363259954,0.40039659140250616,0.29589864467622423,1.208884405489869,C,Temperate
C006,Synthetic city 6,2010,0.7601536529910488,0.8099859132313768,0.40139659140250616,0.29789864467622423,1.126408625445384,C,Temperate
C006,Synthetic city 6,2011,0.7601536529910488,0.7646087189715767,0.40239659140250617,0.29989864467622424,1.106717442214774,C,Temperate
C006,Synthetic city 6,2012,0.7601536529910488,0.7300148798848065,0.40339659140250617,0.30189864467622424,1.085920073603544,C,Temperate
C006,Synthetic city 6,2013,0.7601536529910488,0.7225483585064861,0.40439659140250617,0.30389864467622424,1.1163292165384724,C,Temperate
C006,Synthetic city 6,2014,0.7601536529910488,0.7843465718272984,0.40539659140250617,0.30589864467622424,1.0737966795748373,C,Temperate
C006,Synthetic city 6,2015,0.7601536529910488,0.7534771817327334,0.40639659140250617,0.30789864467622424,1.106216513375649,C,Temperate
C006,Synthetic city 6,2016,0.7601536529910488,0.7421987446185777,0.40739659140250617,0.3098986446762242,1.2199706453834893,C,Temperate
C006,Synthetic city 6,2017,0.7601536529910488,0.7071590538186977,0.40839659140250617,0.3118986446762242,1.1462649078625538,C,Temperate
C006,Synthetic city 6,2018,0.7601536529910488,0.7975187099072973,0.40939659140250617,0.3138986446762242,1.0950834927312416,C,Temperate
C006,Synthetic city 6,2019,0.7601536529910488,0.7566112850422118,0.4103965914025062,0.3158986446762242,1.1672928232727584,C,Temperate
C006,Synthetic city 6,2020,0.7601536529910488,0.7873018840309755,0.4113965914025062,0.3178986446762242,1.0877674947312541,C,Temperate
C006,Synthetic city 6,2021,0.7601536529910488,0.7885171185895015,0.4123965914025062,0.3198986446762242,1.070534556110864,C,Temperate
C006,Synthetic city 6,2022,0.7601536529910488,0.7257120163606546,0.4133965914025062,0.3218986446762242,1.0957434884562882,C,Temperate
C006,Synthetic city 6,2023,0.7601536529910488,0.7254785715881074,0.4143965914025062,0.3238986446762242,1.0543423143564603,C,Temperate
C006,Synthetic city 6,2024,0.7601536529910488,0.7712726599374967,0.4153965914025062,0.3258986446762242,1.2718405937877115,C,Temperate
C007,Synthetic city 7,2001,1.1770313101538001,1.2337113092468635,0.5739183181397993,0.1993550487716538,0.8432989126686389,A,Tropical
C007,Synthetic city 7,2002,1.1770313101538001,1.2009217803087389,0.5749183181397993,0.2013550487716538,0.7189153367626752,A,Tropical
C007,Synthetic city 7,2003,1.1770313101538001,1.1222472525694898,0.5759183181397993,0.2033550487716538,0.6418689248198266,A,Tropical
C007,Synthetic city 7,2004,1.1770313101538001,1.0929763961654895,0.5769183181397993,0.2053550487716538,0.779921042069868,A,Tropical
C007,Synthetic city 7,2005,1.1770313101538001,1.1421457935589696,0.5779183181397993,0.2073550487716538,0.7341693073334694,A,Tropical
C007,Synthetic city 7,2006,1.1770313101538001,1.215970996376121,0.5789183181397993,0.2093550487716538,0.8251618278112992,A,Tropical
C007,Synthetic city 7,2007,1.1770313101538001,1.1444025943947307,0.5799183181397993,0.21135504877165381,0.7697551963846916,A,Tropical
C007,Synthetic city 7,2008,1.1770313101538001,1.194087590428868,0.5809183181397993,0.21335504877165382,0.74380917726382,A,Tropical
C007,Synthetic city 7,2009,1.1770313101538001,1.200612724275602,0.5819183181397993,0.2153550487716538,0.813769339996723,A,Tropical
C007,Synthetic city 7,2010,1.1770313101538001,1.108004539339218,0.5829183181397993,0.2173550487716538,0.8201768884047639,A,Tropical
C007,Synthetic city 7,2011,1.1770313101538001,1.2265749695658659,0.5839183181397993,0.2193550487716538,0.8572714786465079,A,Tropical
C007,Synthetic city 7,2012,1.1770313101538001,1.1015073055299316,0.5849183181397993,0.2213550487716538,0.8144156140298849,A,Tropical
C007,Synthetic city 7,2013,1.1770313101538001,1.1995298296115058,0.5859183181397993,0.2233550487716538,0.8358906692001284,A,Tropical
C007,Synthetic city 7,2014,1.1770313101538001,1.1252127244941517,0.5869183181397993,0.2253550487716538,0.7422958875319388,A,Tropical
C007,Synthetic city 7,2015,1.1770313101538001,1.1775267624016086,0.5879183181397993,0.2273550487716538,0.810110674523002,A,Tropical
C007,Synthetic city 7,2016,1.1770313101538001,1.1698580742481288,0.5889183181397993,0.2293550487716538,0.7774491781267896,A,Tropical
C007,Synthetic city 7,2017,1.1770313101538001,1.112343386170869,0.5899183181397993,0.2313550487716538,0.8369696814304254,A,Tropical
C007,Synthetic city 7,2018,1.1770313101538001,1.119099605275688,0.5909183181397993,0.2333550487716538,0.7515626306697979,A,Tropical
C007,Synthetic city 7,2019,1.1770313101538001,1.1130591353902257,0.5919183181397993,0.2353550487716538,0.7892945115368619,A,Tropical
C007,Synthetic city 7,2020,1.1770313101538001,1.2393128413683687,0.5929183181397993,0.2373550487716538,0.8513469606672729,A,Tropical
C007,Synthetic city 7,2021,1.1770313101538001,1.1527278839640063,0.5939183181397993,0.2393550487716538,0.7812718846850573,A,Tropical
C007,Synthetic city 7,2022,1.1770313101538001,1.2321164657152401,0.5949183181397993,0.2413550487716538,0.754348231618481,A,Tropical
C007,Synthetic city 7,2023,1.1770313101538001,1.2143779952479319,0.5959183181397993,0.24335504877165381,0.8154927445697429,A,Tropical
C007,Synthetic city 7,2024,1.1770313101538001,1.1738716481606881,0.5969183181397993,0.24535504877165382,0.8393166127063572,A,Tropical
C008,Synthetic city 8,2001,0.5442427544473404,0.5562406429118572,0.2377407376381328,0.570370617963249,1.5753420077047826,D,Continental
C008,Synthetic city 8,2002,0.5442427544473404,0.6236471456078911,0.2387407376381328,0.572370617963249,1.617307050755683,D,Continental
C008,Synthetic city 8,2003,0.5442427544473404,0.5832006574685199,0.2397407376381328,0.574370617963249,1.5181237417329132,D,Continental
C008,Synthetic city 8,2004,0.5442427544473404,0.5173634472131704,0.2407407376381328,0.576370617963249,1.567039659588088,D,Continental
C008,Synthetic city 8,2005,0.5442427544473404,0.6031606886065422,0.2417407376381328,0.578370617963249,1.64588816297152,D,Continental
C008,Synthetic city 8,2006,0.5442427544473404,0.5666332374082905,0.2427407376381328,0.580370617963249,1.5614851142151223,D,Continental
C008,Synthetic city 8,2007,0.5442427544473404,0.6078438955298956,0.2437407376381328,0.582370617963249,1.5284473290443201,D,Continental
C008,Synthetic city 8,2008,0.5442427544473404,0.5002993880645191,0.2447407376381328,0.584370617963249,1.5902658217869794,D,Continental
C008,Synthetic city 8,2009,0.5442427544473404,0.5287231174188227,0.2457407376381328,0.586370617963249,1.6539418835210271,D,Continental
C008,Synthetic city 8,2010,0.5442427544473404,0.5446879564431337,0.2467407376381328,0.588370617963249,1.6711471013512393,D,Continental
C008,Synthetic city 8,2011,0.5442427544473404,0.47170344089880606,0.2477407376381328,0.590370617963249,1.5980460808990642,D,Continental
C008,Synthetic city 8,2012,0.5442427544473404,0.601688304346885,0.24874073763813281,0.592370617963249,1.5534791779453099,D,Continental
C008,Synthetic city 8,2013,0.5442427544473404,0.517824727543631,0.24974073763813281,0.594370617963249,1.569575614297144,D,Continental
C008,Synthetic city 8,2014,0.5442427544473404,0.6027007221792863,0.2507407376381328,0.596370617963249,1.6432898872330979,D,Continental
C008,Synthetic city 8,2015,0.5442427544473404,0.464088327070008,0.2517407376381328,0.598370617963249,1.5674758464258591,D,Continental
C008,Synthetic city 8,2016,0.5442427544473404,0.5866826930115171,0.2527407376381328,0.600370617963249,1.6406102591730876,D,Continental
C008,Synthetic city 8,2017,0.5442427544473404,0.686979603690153,0.2537407376381328,0.602370617963249,1.64001794125515,D,Continental
C008,Synthetic city 8,2018,0.5442427544473404,0.5333197260686469,0.2547407376381328,0.604370617963249,1.6370336846610434,D,Continental
C008,Synthetic city 8,2019,0.5442427544473404,0.5824051019581946,0.2557407376381328,0.606370617963249,1.565841131090024,D,Continental
C008,Synthetic city 8,2020,0.5442427544473404,0.5264733611883516,0.2567407376381328,0.608370617963249,1.5714449320367525,D,Continental
C008,Synthetic city 8,2021,0.5442427544473404,0.4988903070528659,0.2577407376381328,0.610370617963249,1.670068438850545,D,Continental
C008,Synthetic city 8,2022,0.5442427544473404,0.48216497513577267,0.2587407376381328,0.612370617963249,1.598223253569502,D,Continental
C008,Synthetic city 8,2023,0.5442427544473404,0.5408790502244124,0.2597407376381328,0.614370617963249,1.534387697483071,D,Continental
C008,Synthetic city 8,2024,0.5442427544473404,0.548899767977956,0.2607407376381328,0.616370617963249,1.6174425275869106,D,Continental
C009,Synthetic city 9,2001,0.3042890535537316,0.43679062459434365,0.17412682613236655,0.5091972605553522,1.817598540498731,B,Dry
C009,Synthetic city 9,2002,0.3042890535537316,0.36857913540251974,0.17512682613236655,0.5111972605553522,1.6939039609159445,B,Dry
C009,Synthetic city 9,2003,0.3042890535537316,0.25913916929403163,0.17612682613236655,0.5131972605553522,1.758466318060315,B,Dry
C009,Synthetic city 9,2004,0.3042890535537316,0.38409491520768807,0.17712682613236655,0.5151972605553522,1.7261672265614045,B,Dry
C009,Synthetic city 9,2005,0.3042890535537316,0.29285235382349556,0.17812682613236655,0.5171972605553522,1.7134775682167063,B,Dry
C009,Synthetic city 9,2006,0.3042890535537316,0.29132014578157606,0.17912682613236655,0.5191972605553522,1.714672600874033,B,Dry
C009,Synthetic city 9,2007,0.3042890535537316,0.2505111409505747,0.18012682613236655,0.5211972605553522,1.7193368093910217,B,Dry
C009,Synthetic city 9,2008,0.3042890535537316,0.2835958778473192,0.18112682613236655,0.5231972605553522,1.7004663096443078,B,Dry
C009,Synthetic city 9,2009,0.3042890535537316,0.27132482341885134,0.18212682613236655,0.5251972605553522,1.7865978893138204,B,Dry
C009,Synthetic city 9,2010,0.3042890535537316,0.36207181641029235,0.18312682613236655,0.5271972605553522,1.672541170669989,B,Dry
C009,Synthetic city 9,2011,0.3042890535537316,0.28898596128906956,0.18412682613236656,0.5291972605553522,1.7194472035114234,B,Dry
C009,Synthetic city 9,2012,0.3042890535537316,0.3547645109027373,0.18512682613236656,0.5311972605553522,1.726338304597759,B,Dry
C009,Synthetic city 9,2013,0.3042890535537316,0.34766707214843545,0.18612682613236656,0.5331972605553522,1.785315877497038,B,Dry
C009,Synthetic city 9,2014,0.3042890535537316,0.28870520673944877,0.18712682613236656,0.5351972605553522,1.6890544796576716,B,Dry
C009,Synthetic city 9,2015,0.3042890535537316,0.31797023918771616,0.18812682613236656,0.5371972605553522,1.7093028526975047,B,Dry
C009,Synthetic city 9,2016,0.3042890535537316,0.299749035694352,0.18912682613236653,0.5391972605553522,1.7930495717813164,B,Dry
C009,Synthetic city 9,2017,0.3042890535537316,0.2797245076957673,0.19012682613236653,0.5411972605553522,1.7618005315016703,B,Dry
C009,Synthetic city 9,2018,0.3042890535537316,0.313005104988119,0.19112682613236653,0.5431972605553522,1.7583309416314408,B,Dry
